,F116,F117,F114,F115,F88,F6,F1,category,1
0,-0.54470265,0.11020995,0.865194,-0.23607753,-1.019698,-0.26468047,0.96500033,0,0.00010513144660111235
1,-0.54470265,0.11020995,0.865194,-0.23607753,-1.0795839,3.404957,-0.6012105,0,0.005355147948738663
2,-0.54470265,0.11020995,0.865194,-0.23607753,-1.0795839,-0.26468047,-0.6012105,0,0.0002829062343726182
3,-0.54470265,-0.31713596,0.865194,-0.23607753,-0.9564851,-0.26468047,-0.6012105,0,0.000160949998877087
4,1.4852144,-0.31713596,0.865194,-0.23607753,-0.90907544,-0.26468047,-0.6012105,0,0.0036116634513519517
5,1.4852144,-0.31713596,0.865194,-0.23607753,-0.90907544,-0.26468047,-0.6012105,0,0.0036116634513519517
6,3.515131,9.51182,0.865194,3.780104,0.5015696,3.404957,-0.6012105,1,0.9999992045210733
7,-0.54470265,-0.028049037,0.865194,3.780104,-1.0770886,-0.26468047,-0.6012105,0,0.014357824776573498
8,3.515131,1.6486552,0.865194,3.780104,-1.3349305,-0.26468047,-0.6012105,1,0.9837837044902344
9,1.4852144,0.91148347,0.865194,-0.23607753,-0.9431771,-0.26468047,-0.6012105,0,0.013896046753076598
10,1.4852144,0.91148347,0.865194,-0.23607753,-0.90658015,-0.26468047,-0.6012105,0,0.013487938266992208
11,-0.54470265,2.140103,0.865194,-0.23607753,-0.46076313,-0.26468047,-0.6012105,0,0.001524852516749278
12,-0.54470265,0.11020995,0.865194,-0.23607753,-1.0346695,-0.26468047,-0.6012105,0,0.00027260798863602565
13,-0.54470265,0.11020995,0.865194,-0.23607753,-1.0346695,-0.26468047,-0.6012105,0,0.00027260798863602565
14,0.8085752,9.51182,1.0505514,1.2699904,-0.8051069,3.404957,0.96500033,1,0.9994701251178362
15,-0.54470265,-0.028049037,1.0505514,1.2699904,0.189664,-0.26468047,-0.6012105,0,0.00044769714060393046
16,0.8085752,-0.028049037,1.0505514,1.2699904,0.189664,3.404957,0.96500033,0,0.02650663497792652
17,0.8085752,0.11020995,1.0505514,1.2699904,-0.9282056,-0.26468047,-0.6012105,0,0.01060392077301945
18,-0.54470265,-0.31713596,1.0505514,-0.23607753,0.20796247,-0.26468047,-0.6012105,0,6.952764814142168e-05
19,-0.54470265,0.11020995,1.0505514,-0.23607753,-0.41335347,-0.26468047,-0.6012105,0,0.00018441505151716104
20,-0.54470265,0.11020995,-0.2469495,-0.23607753,0.15140359,-0.26468047,-0.6012105,0,4.919686328963672e-05
21,1.4852144,-0.31713596,-0.2469495,-0.23607753,0.24206413,-0.26468047,-0.6012105,0,0.0006726931485200048
22,-0.54470265,0.11020995,-0.2469495,-0.23607753,0.15140359,-0.26468047,-0.6012105,0,4.919686328963672e-05
23,1.4852144,-0.31713596,-0.2469495,-0.23607753,0.5015696,-0.26468047,-0.6012105,0,0.0005430032520206192
24,1.4852144,-0.31713596,-0.2469495,-0.23607753,0.14391786,-0.26468047,-0.6012105,0,0.0007294444621826523
25,1.4852144,-0.31713596,-0.2469495,-0.23607753,0.3135945,-0.26468047,-0.6012105,0,0.00063413189368037
26,1.4852144,-0.31713596,-0.2469495,-0.23607753,0.5015696,-0.26468047,-0.6012105,0,0.0005430032520206192
27,1.4852144,-0.31713596,-0.2469495,-0.23607753,0.21877518,-0.26468047,-0.6012105,0,0.0006857468940915501
28,-0.54470265,-0.31713596,-0.2469495,-0.23607753,-1.0438187,-0.26468047,-0.6012105,0,8.31247578173424e-05
29,-0.54470265,-0.31713596,-0.2469495,-0.23607753,-0.8051069,-0.26468047,-0.6012105,0,6.825327734380764e-05
30,0.4702558,-0.31713596,-0.2469495,-0.23607753,-0.9955772,-0.26468047,-0.6012105,0,0.00038641811021375086
31,0.4702558,-0.31713596,-0.2469495,-0.23607753,-0.9955772,-0.26468047,-0.6012105,0,0.00038641811021375086
32,-0.54470265,-0.31713596,-0.2469495,2.7760584,-0.97561526,-0.26468047,-0.6012105,0,0.0016892051556108107
33,-0.54470265,-0.31713596,-0.2469495,-0.23607753,0.1705338,-0.26468047,-0.6012105,0,3.0495029856887272e-05
34,-0.54470265,-0.31713596,-0.2469495,-0.23607753,0.1705338,-0.26468047,-0.6012105,0,3.0495029856887272e-05
35,-0.54470265,-0.028049037,-0.2469495,-0.23607753,-2.357149,-0.26468047,0.96500033,0,0.00013124880424869516
36,-0.54470265,-0.028049037,-0.2469495,-0.23607753,0.1755243,-0.26468047,0.96500033,0,1.6210971957414834e-05
37,-0.54470265,-0.028049037,-0.2469495,-0.23607753,0.1755243,-0.26468047,-0.6012105,0,4.1524772447099087e-05
38,-0.54470265,-0.028049037,-0.2469495,-0.23607753,-2.357149,-0.26468047,-0.6012105,0,0.00033613640715511963
39,-0.54470265,-0.028049037,-0.2469495,-0.23607753,-2.357149,-0.26468047,-0.6012105,0,0.00033613640715511963
40,-0.54470265,-0.028049037,-0.2469495,-0.23607753,0.17801954,-0.26468047,-0.6012105,0,4.143929764169986e-05
41,-0.54470265,2.140103,-0.2469495,-0.23607753,-0.8758055,-0.26468047,-0.6012105,0,0.001032712185999131
42,1.4852144,-0.31713596,-0.2469495,-0.23607753,0.7868593,-0.26468047,-0.6012105,0,0.00042907537121076965
43,1.4852144,-0.31713596,-0.2469495,-0.23607753,0.7868593,-0.26468047,-0.6012105,0,0.00042907537121076965
44,1.4852144,-0.31713596,-0.2469495,-0.23607753,0.14391786,-0.26468047,-0.6012105,0,0.0007294444621826523
45,1.4852144,-0.31713596,-0.2469495,-0.23607753,0.14391786,-0.26468047,-0.6012105,0,0.0007294444621826523
46,1.4852144,-0.31713596,-0.2469495,-0.23607753,0.7868593,-0.26468047,-0.6012105,0,0.00042907537121076965
